parent,vars,id,creation_time,psynet_version,deployment_id,deposited,inherited,inherited_from,module_id,local_key,key_within_module,key_within_experiment,export_path,is_global,module_state_id,participant_id,trial_id,node_id,network_id,description,personal,content_id,host_path,url,is_folder,data_type,extension,storage,node_definition,type,input_path,obfuscate,md5_contents,size_mb,deposit_time_sec,used_cache,class,object_type,file_system_path
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 21}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_21__prompt/03126c8d330ad89e1a915c8556f64296.mp4""}",21,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_21__prompt,label_experiment/nodes/node_21__prompt,label_experiment/nodes/node_21__prompt.mp4,,,,,21,21,,False,03126c8d330ad89e1a915c8556f64296,cached/label_experiment/nodes/node_21__prompt/03126c8d330ad89e1a915c8556f64296.mp4,/static/assets/cached/label_experiment/nodes/node_21__prompt/03126c8d330ad89e1a915c8556f64296.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-12_0-16.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-12_0-16.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_21__prompt/03126c8d330ad89e1a915c8556f64296.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 22}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_22__prompt/50004f61dcbced8c791863f274f49efe.mp4""}",22,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_22__prompt,label_experiment/nodes/node_22__prompt,label_experiment/nodes/node_22__prompt.mp4,,,,,22,22,,False,50004f61dcbced8c791863f274f49efe,cached/label_experiment/nodes/node_22__prompt/50004f61dcbced8c791863f274f49efe.mp4,/static/assets/cached/label_experiment/nodes/node_22__prompt/50004f61dcbced8c791863f274f49efe.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-20_0-24.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-20_0-24.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_22__prompt/50004f61dcbced8c791863f274f49efe.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 23}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_23__prompt/6aab6a50e3571afeabea184a09ca13fb.mp4""}",23,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_23__prompt,label_experiment/nodes/node_23__prompt,label_experiment/nodes/node_23__prompt.mp4,,,,,23,23,,False,6aab6a50e3571afeabea184a09ca13fb,cached/label_experiment/nodes/node_23__prompt/6aab6a50e3571afeabea184a09ca13fb.mp4,/static/assets/cached/label_experiment/nodes/node_23__prompt/6aab6a50e3571afeabea184a09ca13fb.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-20_0-27.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-20_0-27.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_23__prompt/6aab6a50e3571afeabea184a09ca13fb.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 24}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_24__prompt/db9ef375820725661130f3d1a247e678.mp4""}",24,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_24__prompt,label_experiment/nodes/node_24__prompt,label_experiment/nodes/node_24__prompt.mp4,,,,,24,24,,False,db9ef375820725661130f3d1a247e678,cached/label_experiment/nodes/node_24__prompt/db9ef375820725661130f3d1a247e678.mp4,/static/assets/cached/label_experiment/nodes/node_24__prompt/db9ef375820725661130f3d1a247e678.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-13_0-18.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-13_0-18.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_24__prompt/db9ef375820725661130f3d1a247e678.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 25}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_25__prompt/5d881e54a3a0400d08fe80d5ff78f66a.mp4""}",25,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_25__prompt,label_experiment/nodes/node_25__prompt,label_experiment/nodes/node_25__prompt.mp4,,,,,25,25,,False,5d881e54a3a0400d08fe80d5ff78f66a,cached/label_experiment/nodes/node_25__prompt/5d881e54a3a0400d08fe80d5ff78f66a.mp4,/static/assets/cached/label_experiment/nodes/node_25__prompt/5d881e54a3a0400d08fe80d5ff78f66a.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-32_0-34.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-32_0-34.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_25__prompt/5d881e54a3a0400d08fe80d5ff78f66a.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 26}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_26__prompt/c18a93c3a8bbca98cce73e323989b034.mp4""}",26,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_26__prompt,label_experiment/nodes/node_26__prompt,label_experiment/nodes/node_26__prompt.mp4,,,,,26,26,,False,c18a93c3a8bbca98cce73e323989b034,cached/label_experiment/nodes/node_26__prompt/c18a93c3a8bbca98cce73e323989b034.mp4,/static/assets/cached/label_experiment/nodes/node_26__prompt/c18a93c3a8bbca98cce73e323989b034.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-0_0-9.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-0_0-9.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_26__prompt/c18a93c3a8bbca98cce73e323989b034.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 27}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_27__prompt/08ee23221cf0f6f3f5746ee4732186d6.mp4""}",27,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_27__prompt,label_experiment/nodes/node_27__prompt,label_experiment/nodes/node_27__prompt.mp4,,,,,27,27,,False,08ee23221cf0f6f3f5746ee4732186d6,cached/label_experiment/nodes/node_27__prompt/08ee23221cf0f6f3f5746ee4732186d6.mp4,/static/assets/cached/label_experiment/nodes/node_27__prompt/08ee23221cf0f6f3f5746ee4732186d6.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-1_0-29.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-1_0-29.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_27__prompt/08ee23221cf0f6f3f5746ee4732186d6.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 28}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_28__prompt/e30535f96a0d0df6b9af7188812be3d1.mp4""}",28,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_28__prompt,label_experiment/nodes/node_28__prompt,label_experiment/nodes/node_28__prompt.mp4,,,,,28,28,,False,e30535f96a0d0df6b9af7188812be3d1,cached/label_experiment/nodes/node_28__prompt/e30535f96a0d0df6b9af7188812be3d1.mp4,/static/assets/cached/label_experiment/nodes/node_28__prompt/e30535f96a0d0df6b9af7188812be3d1.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-16_0-28.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-16_0-28.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_28__prompt/e30535f96a0d0df6b9af7188812be3d1.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 29}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_29__prompt/443436a748bf63c2d2c9558ad8cebff1.mp4""}",29,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_29__prompt,label_experiment/nodes/node_29__prompt,label_experiment/nodes/node_29__prompt.mp4,,,,,29,29,,False,443436a748bf63c2d2c9558ad8cebff1,cached/label_experiment/nodes/node_29__prompt/443436a748bf63c2d2c9558ad8cebff1.mp4,/static/assets/cached/label_experiment/nodes/node_29__prompt/443436a748bf63c2d2c9558ad8cebff1.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-18_0-21.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-18_0-21.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_29__prompt/443436a748bf63c2d2c9558ad8cebff1.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 30}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_30__prompt/82e20fd12d02ccb0a0edd916012c3654.mp4""}",30,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_30__prompt,label_experiment/nodes/node_30__prompt,label_experiment/nodes/node_30__prompt.mp4,,,,,30,30,,False,82e20fd12d02ccb0a0edd916012c3654,cached/label_experiment/nodes/node_30__prompt/82e20fd12d02ccb0a0edd916012c3654.mp4,/static/assets/cached/label_experiment/nodes/node_30__prompt/82e20fd12d02ccb0a0edd916012c3654.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-14_0-23.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-14_0-23.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_30__prompt/82e20fd12d02ccb0a0edd916012c3654.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 31}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_31__prompt/bd11bb85617ba2fd9b7cd3fd86490623.mp4""}",31,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_31__prompt,label_experiment/nodes/node_31__prompt,label_experiment/nodes/node_31__prompt.mp4,,,,,31,31,,False,bd11bb85617ba2fd9b7cd3fd86490623,cached/label_experiment/nodes/node_31__prompt/bd11bb85617ba2fd9b7cd3fd86490623.mp4,/static/assets/cached/label_experiment/nodes/node_31__prompt/bd11bb85617ba2fd9b7cd3fd86490623.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-6_0-16.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-6_0-16.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_31__prompt/bd11bb85617ba2fd9b7cd3fd86490623.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 32}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_32__prompt/a84cb99790ef6ef0d34678d64d7f628e.mp4""}",32,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_32__prompt,label_experiment/nodes/node_32__prompt,label_experiment/nodes/node_32__prompt.mp4,,,,,32,32,,False,a84cb99790ef6ef0d34678d64d7f628e,cached/label_experiment/nodes/node_32__prompt/a84cb99790ef6ef0d34678d64d7f628e.mp4,/static/assets/cached/label_experiment/nodes/node_32__prompt/a84cb99790ef6ef0d34678d64d7f628e.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-15_0-28.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-15_0-28.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_32__prompt/a84cb99790ef6ef0d34678d64d7f628e.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 33}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_33__prompt/f2d79946d6bf5f73181b25ed34840dfb.mp4""}",33,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_33__prompt,label_experiment/nodes/node_33__prompt,label_experiment/nodes/node_33__prompt.mp4,,,,,33,33,,False,f2d79946d6bf5f73181b25ed34840dfb,cached/label_experiment/nodes/node_33__prompt/f2d79946d6bf5f73181b25ed34840dfb.mp4,/static/assets/cached/label_experiment/nodes/node_33__prompt/f2d79946d6bf5f73181b25ed34840dfb.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-15_0-34.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-15_0-34.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_33__prompt/f2d79946d6bf5f73181b25ed34840dfb.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 34}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_34__prompt/93432d1ddfe61ec34c30688a6502db21.mp4""}",34,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_34__prompt,label_experiment/nodes/node_34__prompt,label_experiment/nodes/node_34__prompt.mp4,,,,,34,34,,False,93432d1ddfe61ec34c30688a6502db21,cached/label_experiment/nodes/node_34__prompt/93432d1ddfe61ec34c30688a6502db21.mp4,/static/assets/cached/label_experiment/nodes/node_34__prompt/93432d1ddfe61ec34c30688a6502db21.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-13_0-29.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-13_0-29.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_34__prompt/93432d1ddfe61ec34c30688a6502db21.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 35}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_35__prompt/c7e959dfd6dbec69925ff77f68efdd79.mp4""}",35,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_35__prompt,label_experiment/nodes/node_35__prompt,label_experiment/nodes/node_35__prompt.mp4,,,,,35,35,,False,c7e959dfd6dbec69925ff77f68efdd79,cached/label_experiment/nodes/node_35__prompt/c7e959dfd6dbec69925ff77f68efdd79.mp4,/static/assets/cached/label_experiment/nodes/node_35__prompt/c7e959dfd6dbec69925ff77f68efdd79.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-3_0-32.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-3_0-32.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_35__prompt/c7e959dfd6dbec69925ff77f68efdd79.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 36}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_36__prompt/0397e909c01e13256e0cc80eed1af0bc.mp4""}",36,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_36__prompt,label_experiment/nodes/node_36__prompt,label_experiment/nodes/node_36__prompt.mp4,,,,,36,36,,False,0397e909c01e13256e0cc80eed1af0bc,cached/label_experiment/nodes/node_36__prompt/0397e909c01e13256e0cc80eed1af0bc.mp4,/static/assets/cached/label_experiment/nodes/node_36__prompt/0397e909c01e13256e0cc80eed1af0bc.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-19_0-22.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-19_0-22.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_36__prompt/0397e909c01e13256e0cc80eed1af0bc.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 37}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_37__prompt/19f178e1441e2ed9fde704484e659c39.mp4""}",37,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_37__prompt,label_experiment/nodes/node_37__prompt,label_experiment/nodes/node_37__prompt.mp4,,,,,37,37,,False,19f178e1441e2ed9fde704484e659c39,cached/label_experiment/nodes/node_37__prompt/19f178e1441e2ed9fde704484e659c39.mp4,/static/assets/cached/label_experiment/nodes/node_37__prompt/19f178e1441e2ed9fde704484e659c39.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-1_0-20.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-1_0-20.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_37__prompt/19f178e1441e2ed9fde704484e659c39.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 38}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_38__prompt/b2c9d5e374fbe949272cef11438e75e8.mp4""}",38,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_38__prompt,label_experiment/nodes/node_38__prompt,label_experiment/nodes/node_38__prompt.mp4,,,,,38,38,,False,b2c9d5e374fbe949272cef11438e75e8,cached/label_experiment/nodes/node_38__prompt/b2c9d5e374fbe949272cef11438e75e8.mp4,/static/assets/cached/label_experiment/nodes/node_38__prompt/b2c9d5e374fbe949272cef11438e75e8.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-0_0-13.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-0_0-13.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_38__prompt/b2c9d5e374fbe949272cef11438e75e8.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 39}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_39__prompt/473f2312a0d1acc0af829769f8dff3b8.mp4""}",39,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_39__prompt,label_experiment/nodes/node_39__prompt,label_experiment/nodes/node_39__prompt.mp4,,,,,39,39,,False,473f2312a0d1acc0af829769f8dff3b8,cached/label_experiment/nodes/node_39__prompt/473f2312a0d1acc0af829769f8dff3b8.mp4,/static/assets/cached/label_experiment/nodes/node_39__prompt/473f2312a0d1acc0af829769f8dff3b8.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-17_0-28.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-17_0-28.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_39__prompt/473f2312a0d1acc0af829769f8dff3b8.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 40}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_40__prompt/b2290ca42902a3a258c5fc255c123e5d.mp4""}",40,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_40__prompt,label_experiment/nodes/node_40__prompt,label_experiment/nodes/node_40__prompt.mp4,,,,,40,40,,False,b2290ca42902a3a258c5fc255c123e5d,cached/label_experiment/nodes/node_40__prompt/b2290ca42902a3a258c5fc255c123e5d.mp4,/static/assets/cached/label_experiment/nodes/node_40__prompt/b2290ca42902a3a258c5fc255c123e5d.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-29_0-31.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-29_0-31.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_40__prompt/b2290ca42902a3a258c5fc255c123e5d.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 41}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_41__prompt/1a857198d886b7e13070f55d6626bad4.mp4""}",41,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_41__prompt,label_experiment/nodes/node_41__prompt,label_experiment/nodes/node_41__prompt.mp4,,,,,41,41,,False,1a857198d886b7e13070f55d6626bad4,cached/label_experiment/nodes/node_41__prompt/1a857198d886b7e13070f55d6626bad4.mp4,/static/assets/cached/label_experiment/nodes/node_41__prompt/1a857198d886b7e13070f55d6626bad4.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-16_0-20.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-16_0-20.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_41__prompt/1a857198d886b7e13070f55d6626bad4.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 42}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_42__prompt/b93da7a8c9bd083934d56d0ca31f3ca9.mp4""}",42,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_42__prompt,label_experiment/nodes/node_42__prompt,label_experiment/nodes/node_42__prompt.mp4,,,,,42,42,,False,b93da7a8c9bd083934d56d0ca31f3ca9,cached/label_experiment/nodes/node_42__prompt/b93da7a8c9bd083934d56d0ca31f3ca9.mp4,/static/assets/cached/label_experiment/nodes/node_42__prompt/b93da7a8c9bd083934d56d0ca31f3ca9.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-16_0-25.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-16_0-25.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_42__prompt/b93da7a8c9bd083934d56d0ca31f3ca9.mp4
