vars,id,creation_time,failed,failed_reason,time_of_death,type,network_id,participant_id,trial_maker_id,module_id,module_state_id,is_global,on_deploy_complete,async_on_deploy_required,async_on_deploy_requested,async_on_deploy_complete,async_on_deploy_failed,key,degree,target_n_trials,ready_to_spawn,child_id,parent_id,seed,definition,context,participant_group,block,propagate_failure,n_viable_trials,class,object_type
{},599,2026-03-09 18:02:10,False,,,TrialSource,599,,label_experiment,label_experiment,,,True,False,False,False,False,,0,1000000,False,,,{},"{""name"": ""0-26_0-30.mp4""}",,participant-group-1,block-a,False,13,StaticNode,Node
{},600,2026-03-09 18:02:10,False,,,TrialSource,600,,label_experiment,label_experiment,,,True,False,False,False,False,,0,1000000,False,,,{},"{""name"": ""0-13_0-19.mp4""}",,participant-group-1,block-a,False,12,StaticNode,Node
{},601,2026-03-09 18:02:10,False,,,TrialSource,601,,label_experiment,label_experiment,,,True,False,False,False,False,,0,1000000,False,,,{},"{""name"": ""0-20_0-29.mp4""}",,participant-group-1,block-a,False,12,StaticNode,Node
{},602,2026-03-09 18:02:10,False,,,TrialSource,602,,label_experiment,label_experiment,,,True,False,False,False,False,,0,1000000,False,,,{},"{""name"": ""0-8_0-10.mp4""}",,participant-group-1,block-a,False,12,StaticNode,Node
{},603,2026-03-09 18:02:10,False,,,TrialSource,603,,label_experiment,label_experiment,,,True,False,False,False,False,,0,1000000,False,,,{},"{""name"": ""0-13_0-30.mp4""}",,participant-group-1,block-a,False,12,StaticNode,Node
{},604,2026-03-09 18:02:10,False,,,TrialSource,604,,label_experiment,label_experiment,,,True,False,False,False,False,,0,1000000,False,,,{},"{""name"": ""0-15_0-16.mp4""}",,participant-group-1,block-a,False,12,StaticNode,Node
{},605,2026-03-09 18:02:10,False,,,TrialSource,605,,label_experiment,label_experiment,,,True,False,False,False,False,,0,1000000,False,,,{},"{""name"": ""0-17_0-24.mp4""}",,participant-group-1,block-a,False,12,StaticNode,Node
{},606,2026-03-09 18:02:10,False,,,TrialSource,606,,label_experiment,label_experiment,,,True,False,False,False,False,,0,1000000,False,,,{},"{""name"": ""0-1_0-17.mp4""}",,participant-group-1,block-a,False,12,StaticNode,Node
{},607,2026-03-09 18:02:10,False,,,TrialSource,607,,label_experiment,label_experiment,,,True,False,False,False,False,,0,1000000,False,,,{},"{""name"": ""0-3_0-26.mp4""}",,participant-group-1,block-a,False,12,StaticNode,Node
{},608,2026-03-09 18:02:10,False,,,TrialSource,608,,label_experiment,label_experiment,,,True,False,False,False,False,,0,1000000,False,,,{},"{""name"": ""0-6_0-15.mp4""}",,participant-group-1,block-a,False,12,StaticNode,Node
{},609,2026-03-09 18:02:10,False,,,TrialSource,609,,label_experiment,label_experiment,,,True,False,False,False,False,,0,1000000,False,,,{},"{""name"": ""0-10_0-31.mp4""}",,participant-group-1,block-a,False,12,StaticNode,Node
{},610,2026-03-09 18:02:10,False,,,TrialSource,610,,label_experiment,label_experiment,,,True,False,False,False,False,,0,1000000,False,,,{},"{""name"": ""0-12_0-15.mp4""}",,participant-group-1,block-a,False,12,StaticNode,Node
{},611,2026-03-09 18:02:10,False,,,TrialSource,611,,label_experiment,label_experiment,,,True,False,False,False,False,,0,1000000,False,,,{},"{""name"": ""0-5_0-35.mp4""}",,participant-group-1,block-a,False,12,StaticNode,Node
{},612,2026-03-09 18:02:10,False,,,TrialSource,612,,label_experiment,label_experiment,,,True,False,False,False,False,,0,1000000,False,,,{},"{""name"": ""0-12_0-21.mp4""}",,participant-group-1,block-a,False,12,StaticNode,Node
{},613,2026-03-09 18:02:10,False,,,TrialSource,613,,label_experiment,label_experiment,,,True,False,False,False,False,,0,1000000,False,,,{},"{""name"": ""0-6_0-10.mp4""}",,participant-group-1,block-a,False,12,StaticNode,Node
{},614,2026-03-09 18:02:10,False,,,TrialSource,614,,label_experiment,label_experiment,,,True,False,False,False,False,,0,1000000,False,,,{},"{""name"": ""0-4_0-14.mp4""}",,participant-group-1,block-a,False,12,StaticNode,Node
{},615,2026-03-09 18:02:10,False,,,TrialSource,615,,label_experiment,label_experiment,,,True,False,False,False,False,,0,1000000,False,,,{},"{""name"": ""0-12_0-26.mp4""}",,participant-group-1,block-a,False,12,StaticNode,Node
{},616,2026-03-09 18:02:10,False,,,TrialSource,616,,label_experiment,label_experiment,,,True,False,False,False,False,,0,1000000,False,,,{},"{""name"": ""0-25_0-32.mp4""}",,participant-group-1,block-a,False,12,StaticNode,Node
{},617,2026-03-09 18:02:10,False,,,TrialSource,617,,label_experiment,label_experiment,,,True,False,False,False,False,,0,1000000,False,,,{},"{""name"": ""0-8_0-12.mp4""}",,participant-group-1,block-a,False,12,StaticNode,Node
{},618,2026-03-09 18:02:10,False,,,TrialSource,618,,label_experiment,label_experiment,,,True,False,False,False,False,,0,1000000,False,,,{},"{""name"": ""0-14_0-28.mp4""}",,participant-group-1,block-a,False,12,StaticNode,Node
{},619,2026-03-09 18:02:10,False,,,TrialSource,619,,label_experiment,label_experiment,,,True,False,False,False,False,,0,1000000,False,,,{},"{""name"": ""0-9_0-27.mp4""}",,participant-group-1,block-a,False,12,StaticNode,Node
{},620,2026-03-09 18:02:10,False,,,TrialSource,620,,label_experiment,label_experiment,,,True,False,False,False,False,,0,1000000,False,,,{},"{""name"": ""0-7_0-30.mp4""}",,participant-group-1,block-a,False,12,StaticNode,Node
{},621,2026-03-09 18:02:10,False,,,TrialSource,621,,label_experiment,label_experiment,,,True,False,False,False,False,,0,1000000,False,,,{},"{""name"": ""0-11_0-35.mp4""}",,participant-group-1,block-a,False,12,StaticNode,Node
{},622,2026-03-09 18:02:10,False,,,TrialSource,622,,label_experiment,label_experiment,,,True,False,False,False,False,,0,1000000,False,,,{},"{""name"": ""0-4_0-27.mp4""}",,participant-group-1,block-a,False,12,StaticNode,Node
{},623,2026-03-09 18:02:10,False,,,TrialSource,623,,label_experiment,label_experiment,,,True,False,False,False,False,,0,1000000,False,,,{},"{""name"": ""0-23_0-35.mp4""}",,participant-group-1,block-a,False,13,StaticNode,Node
{},624,2026-03-09 18:02:10,False,,,TrialSource,624,,label_experiment,label_experiment,,,True,False,False,False,False,,0,1000000,False,,,{},"{""name"": ""0-19_0-24.mp4""}",,participant-group-1,block-a,False,12,StaticNode,Node
{},625,2026-03-09 18:02:10,False,,,TrialSource,625,,label_experiment,label_experiment,,,True,False,False,False,False,,0,1000000,False,,,{},"{""name"": ""0-1_0-27.mp4""}",,participant-group-1,block-a,False,12,StaticNode,Node
{},626,2026-03-09 18:02:10,False,,,TrialSource,626,,label_experiment,label_experiment,,,True,False,False,False,False,,0,1000000,False,,,{},"{""name"": ""0-4_0-11.mp4""}",,participant-group-1,block-a,False,13,StaticNode,Node
{},627,2026-03-09 18:02:10,False,,,TrialSource,627,,label_experiment,label_experiment,,,True,False,False,False,False,,0,1000000,False,,,{},"{""name"": ""0-7_0-14.mp4""}",,participant-group-1,block-a,False,12,StaticNode,Node
{},628,2026-03-09 18:02:10,False,,,TrialSource,628,,label_experiment,label_experiment,,,True,False,False,False,False,,0,1000000,False,,,{},"{""name"": ""0-23_0-29.mp4""}",,participant-group-1,block-a,False,12,StaticNode,Node
{},629,2026-03-09 18:02:10,False,,,TrialSource,629,,label_experiment,label_experiment,,,True,False,False,False,False,,0,1000000,False,,,{},"{""name"": ""0-15_0-32.mp4""}",,participant-group-1,block-a,False,12,StaticNode,Node
{},630,2026-03-09 18:02:10,False,,,TrialSource,630,,label_experiment,label_experiment,,,True,False,False,False,False,,0,1000000,False,,,{},"{""name"": ""0-9_0-34.mp4""}",,participant-group-1,block-a,False,12,StaticNode,Node
{},631,2026-03-09 18:02:10,False,,,TrialSource,631,,label_experiment,label_experiment,,,True,False,False,False,False,,0,1000000,False,,,{},"{""name"": ""0-23_0-33.mp4""}",,participant-group-1,block-a,False,12,StaticNode,Node
{},632,2026-03-09 18:02:10,False,,,TrialSource,632,,label_experiment,label_experiment,,,True,False,False,False,False,,0,1000000,False,,,{},"{""name"": ""0-0_0-3.mp4""}",,participant-group-1,block-a,False,12,StaticNode,Node
{},633,2026-03-09 18:02:10,False,,,TrialSource,633,,label_experiment,label_experiment,,,True,False,False,False,False,,0,1000000,False,,,{},"{""name"": ""0-3_0-12.mp4""}",,participant-group-1,block-a,False,13,StaticNode,Node
{},634,2026-03-09 18:02:10,False,,,TrialSource,634,,label_experiment,label_experiment,,,True,False,False,False,False,,0,1000000,False,,,{},"{""name"": ""0-7_0-32.mp4""}",,participant-group-1,block-a,False,12,StaticNode,Node
{},635,2026-03-09 18:02:10,False,,,TrialSource,635,,label_experiment,label_experiment,,,True,False,False,False,False,,0,1000000,False,,,{},"{""name"": ""0-5_0-28.mp4""}",,participant-group-1,block-a,False,12,StaticNode,Node
{},636,2026-03-09 18:02:10,False,,,TrialSource,636,,label_experiment,label_experiment,,,True,False,False,False,False,,0,1000000,False,,,{},"{""name"": ""0-0_0-5.mp4""}",,participant-group-1,block-a,False,12,StaticNode,Node
